gene_id	transcript_id	utr3_mean_conservation	utr3_scored_bases	utr3_length
ENSG00000132970	ENST00000335327	0.23933322603360047	3103	3103
ENSG00000132972	ENST00000255324	0.2353487181250388	195	195
ENSG00000132975	ENST00000405846	0.06975158723672091	3623	3623
ENSG00000133019	ENST00000255380	0.158744701394508	6228	6228
ENSG00000133020	ENST00000403437	0.21259848518776847	132	132
ENSG00000133026	ENST00000916050	0.6369787369436265	1599	1599
ENSG00000133027	ENST00000435340	0.09843911467991233	271	271
ENSG00000133028	ENST00000255390	0.03222452289230385	8645	8645
ENSG00000133030	ENST00000395811	0.07407118917134119	7754	7754
ENSG00000133048	ENST00000255409	0.09035214080007797	514	514
ENSG00000133055	ENST00000966292	0.02467099066526093	848	848
ENSG00000133056	ENST00000367187	0.238911421175302	2224	2224
ENSG00000133059	ENST00000367161	0.16194993077547676	5053	5053
ENSG00000133063	ENST00000367229	0.03862716064293995	810	810
ENSG00000133065	ENST00000948595	0.24151392317186152	2442	2442
ENSG00000133067	ENST00000255432	0.03316202090780546	574	574
ENSG00000133069	ENST00000962349	0.23065601967255692	1221	1221
ENSG00000133083	ENST00000360631	0.45752898209628806	5883	5883
ENSG00000133101	ENST00000255465	0.2428536589177916	205	205
ENSG00000133103	ENST00000416691	0.0682513595019183	3310	3310
ENSG00000133104	ENST00000438666	0.08785808595625849	2727	2727
ENSG00000133105	ENST00000298386	0.046394308970183915	984	984
ENSG00000133106	ENST00000313624	0.12192972449218528	2106	2106
ENSG00000133107	ENST00000379705	0.10288450413985824	4840	4840
ENSG00000133110	ENST00000855908	0.4108109190900712	751	751
ENSG00000133111	ENST00000255476	0.19310510742097547	1351	1351
ENSG00000133112	ENST00000616577	0.12606766538682293	4005	4005
ENSG00000133114	ENST00000357537	0.07695557057162172	4434	4434
ENSG00000133115	ENST00000379631	0.016626666688179182	900	900
ENSG00000133116	ENST00000380099	0.15201328575603262	1957	1957
ENSG00000133119	ENST00000931924	0.13075432825529518	1213	1213
ENSG00000133121	ENST00000336934	0.27938762249964283	2456	2456
ENSG00000133124	ENST00000564206	0.2576868168117543	12622	12622
ENSG00000133131	ENST00000604604	0.31914270612230866	1885	1912
ENSG00000133134	ENST00000911968	0.5917306117775223	245	245
ENSG00000133135	ENST00000255499	0.739923254190962	1303	1303
ENSG00000133136	ENST00000372054	0.06086500038567465	600	600
ENSG00000133138	ENST00000481617	0.26083573366255053	2222	2689
ENSG00000133142	ENST00000898934	0.16936277274698913	2842	2842
ENSG00000133169	ENST00000933950	0.28670238107184154	252	252
ENSG00000133193	ENST00000403627	0.32834420998974295	2176	2176
ENSG00000133195	ENST00000909853	0.11455284065853408	1637	1637
ENSG00000133216	ENST00000374630	0.22845561180481322	7930	7930
ENSG00000133226	ENST00000323848	0.8043899499843992	995	995
ENSG00000133243	ENST00000255608	0.04450673085744851	1040	1040
ENSG00000133246	ENST00000423345	0.07252631582148177	133	133
ENSG00000133247	ENST00000255613	0.2205312503264438	672	672
ENSG00000133250	ENST00000393927	0.034257650520167104	1013	1013
ENSG00000133256	ENST00000255622	0.06303111102535493	675	675
ENSG00000133265	ENST00000874510	0.08313110500608827	389	389
ENSG00000133275	ENST00000935018	0.16361707734709777	1136	1136
ENSG00000133302	ENST00000939302	0.17148702114704975	2427	2427
ENSG00000133313	ENST00000880639	0.036447692765679725	3489	3489
ENSG00000133315	ENST00000909125	0.18853184778115767	314	314
ENSG00000133316	ENST00000536401	0.3513725494340464	255	255
ENSG00000133317	ENST00000959021	0.26384824255374245	626	626
ENSG00000133318	ENST00000918369	0.3932576114970229	1708	1708
ENSG00000133321	ENST00000718309	0.06278644196394806	2552	2552
ENSG00000133328	ENST00000255695	0.0030515464346798273	194	194
ENSG00000133392	ENST00000452625	0.350595787280695	997	997
ENSG00000133393	ENST00000255759	0.17796106921751886	1721	1721
ENSG00000133398	ENST00000255764	0.02340063587625456	629	629
ENSG00000133401	ENST00000942338	0.3074395998032914	2798	2798
ENSG00000133422	ENST00000397641	0.18456545174593642	1673	1673
ENSG00000133424	ENST00000608642	0.06219748746189487	4537	4537
ENSG00000133433	ENST00000290765	0.014349514488160948	309	309
ENSG00000133454	ENST00000335473	0.07506829268806349	615	615
ENSG00000133460	ENST00000316185	0.04773342448652111	1463	1463
ENSG00000133466	ENST00000337843	0.04096785357703743	2022	2022
ENSG00000133477	ENST00000333407	0.08783985969194787	13969	13969
ENSG00000133488	ENST00000255858	0.017730290447342444	1205	1205
ENSG00000133561	ENST00000328902	0.02408148466544655	2344	2344
ENSG00000133574	ENST00000943245	0.014758314907281326	902	902
ENSG00000133597	ENST00000953389	0.06639432178976232	317	317
ENSG00000133606	ENST00000255977	0.49335646917673226	1484	1484
ENSG00000133612	ENST00000335367	0.7679318448268183	851	851
ENSG00000133619	ENST00000319551	0.03144886367270815	528	528
ENSG00000133627	ENST00000256001	0.3563818190585483	825	825
ENSG00000133636	ENST00000256010	0.33723662859844	617	617
ENSG00000133639	ENST00000256015	0.39521041590930345	3802	3802
ENSG00000133640	ENST00000602731	0.2146972084971933	1397	1397
ENSG00000133641	ENST00000356891	0.17092922897825888	1738	1738
ENSG00000133657	ENST00000856972	0.4667702494764587	3247	3247
ENSG00000133661	ENST00000946704	0.0038190607892578336	724	724
ENSG00000133665	ENST00000924169	0.029176313544516573	1123	1123
ENSG00000133678	ENST00000613758	0.08028818279156438	1794	1794
ENSG00000133687	ENST00000256062	0.0806147186977983	6006	6006
ENSG00000133703	ENST00000256078	0.43863597443547675	4670	4670
ENSG00000133704	ENST00000910949	0.3595332626974906	1879	1879
ENSG00000133706	ENST00000674158	0.09138389831135249	3540	3540
ENSG00000133710	ENST00000256084	0.42339386230768145	391	391
ENSG00000133731	ENST00000256108	0.0656536725884461	2437	2437
ENSG00000133739	ENST00000360375	0.40513005288790827	569	569
ENSG00000133740	ENST00000416274	0.6316707311703883	656	656
ENSG00000133742	ENST00000523022	0.018880252092939746	952	952
ENSG00000133773	ENST00000256151	0.03486556597224234	848	848
ENSG00000133789	ENST00000318950	0.11926893827152198	3023	3023
ENSG00000133794	ENST00000873779	0.4597306503975027	1292	1292
ENSG00000133800	ENST00000256178	0.15088158517176098	2145	2145
ENSG00000133805	ENST00000902501	0.19546312099248844	1993	1993
ENSG00000133812	ENST00000692716	0.26665952778916796	3642	3642
ENSG00000133816	ENST00000646065	0.27291040729996013	3661	3661
ENSG00000133818	ENST00000256196	0.8567392232093973	1415	1415
ENSG00000133835	ENST00000646058	0.10827556332679017	577	577
ENSG00000133858	ENST00000378743	0.9877068758358004	829	829
ENSG00000133863	ENST00000638951	0.10397129742352208	1742	1742
ENSG00000133872	ENST00000256255	0.24461355878771573	885	885
ENSG00000133874	ENST00000256257	0.18333133151666173	999	999
ENSG00000133878	ENST00000256261	0.07910688181484792	683	683
ENSG00000133884	ENST00000528416	0.23953895340496886	2503	2503
ENSG00000133895	ENST00000377316	0.150603155790714	824	824
ENSG00000133935	ENST00000256319	0.07804761923998203	1764	1764
ENSG00000133937	ENST00000238558	0.5411977612195404	268	268
ENSG00000133943	ENST00000887119	0.17772805310066173	2096	2096
ENSG00000133958	ENST00000553484	0.8169207820331548	972	972
ENSG00000133961	ENST00000863596	0.3500361842110291	2432	2432
ENSG00000133962	ENST00000256343	0.018293193352520856	191	191
ENSG00000133980	ENST00000925860	0.0727801608985791	1119	1119
ENSG00000133983	ENST00000389912	0.0497124600291145	1252	1252
ENSG00000133985	ENST00000256367	0.26360341983556934	4211	4211
ENSG00000133997	ENST00000256379	0.08987123119933227	1592	1592
ENSG00000134001	ENST00000256383	0.22132639823150965	3076	3076
ENSG00000134007	ENST00000256389	0.03284018304726304	219	219
ENSG00000134013	ENST00000389131	0.15259249573455633	1146	1146
ENSG00000134014	ENST00000521015	0.049282320163646816	1431	1431
ENSG00000134020	ENST00000901325	0.0900601513834348	133	133
ENSG00000134028	ENST00000256412	0.019289510515909252	715	715
ENSG00000134030	ENST00000256413	0.278351831766251	3658	3658
ENSG00000134042	ENST00000256425	0.017894474741989977	4217	4217
ENSG00000134046	ENST00000256429	0.3042256591380113	3718	3718
ENSG00000134049	ENST00000256433	0.148527968868796	3343	3343
ENSG00000134056	ENST00000256441	0.41295176890260954	933	933
ENSG00000134057	ENST00000924407	0.13109581645291585	741	741
ENSG00000134058	ENST00000629350	0.759738786520171	758	758
ENSG00000134061	ENST00000256447	0.11289210853358655	3244	3244
ENSG00000134070	ENST00000873196	0.0554482985976797	1528	1528
ENSG00000134072	ENST00000856592	0.34362176220159535	193	193
ENSG00000134077	ENST00000345094	0.045083214523322986	2103	2103
ENSG00000134086	ENST00000696143	0.1528907133345294	3898	3898
ENSG00000134107	ENST00000256495	0.42937400405566994	1631	1631
ENSG00000134108	ENST00000256496	0.7468707916568655	2198	2198
ENSG00000134109	ENST00000256497	0.1385274753600963	4040	4040
ENSG00000134115	ENST00000446702	0.16232415577117004	799	799
ENSG00000134121	ENST00000256509	0.28623529430535355	3706	3706
ENSG00000134138	ENST00000338564	0.5939737288305632	2969	2969
ENSG00000134146	ENST00000440392	0.5638105843259607	3099	3099
ENSG00000134152	ENST00000913325	0.5791053699494978	1974	1974
ENSG00000134153	ENST00000917774	0.7816751410755182	354	354
ENSG00000134160	ENST00000256552	0.01868295906107907	757	757
ENSG00000134183	ENST00000872462	0.32984336120227675	964	964
ENSG00000134184	ENST00000876522	0.011325148870517816	2688	2688
ENSG00000134186	ENST00000370025	0.4377960801073971	2908	2908
ENSG00000134193	ENST00000369401	0.007111111150169857	1656	1656
ENSG00000134198	ENST00000369516	0.260508672969255	2479	2479
ENSG00000134200	ENST00000256592	0.31281333226710556	75	75
ENSG00000134201	ENST00000256593	0.0016460807710850607	842	842
ENSG00000134202	ENST00000256594	0.09817298522201853	3139	3139
ENSG00000134207	ENST00000607941	0.21999331475588618	2842	2842
ENSG00000134215	ENST00000370056	0.35107419369618886	2170	2170
ENSG00000134216	ENST00000430615	0.09319000037037767	100	100
ENSG00000134222	ENST00000954357	0.20750986888570447	608	608
ENSG00000134240	ENST00000886236	0.01210276518235951	2423	2423
ENSG00000134242	ENST00000460620	0.14892618037158695	1165	1165
ENSG00000134243	ENST00000538502	0.29550569856401493	4475	4475
ENSG00000134245	ENST00000369684	0.3024301990242412	9656	9656
ENSG00000134247	ENST00000881332	0.356741669341846	3391	3391
ENSG00000134248	ENST00000474861	0.10917153276025528	274	274
ENSG00000134249	ENST00000369400	0.019774941957648628	431	431
ENSG00000134250	ENST00000256646	0.14530349070574297	3753	3753
ENSG00000134253	ENST00000256649	0.0425253013136748	1245	1245
ENSG00000134255	ENST00000874823	0.6037510443593974	1197	1197
ENSG00000134256	ENST00000893743	0.1119963252109678	2449	2449
ENSG00000134258	ENST00000856907	0.08477769598591998	4071	4071
ENSG00000134259	ENST00000676038	0.7675843377981941	166	166
ENSG00000134262	ENST00000369569	0.07389896680188208	871	871
ENSG00000134265	ENST00000945388	0.08641948169160404	2546	2546
ENSG00000134278	ENST00000409402	0.2535559820244834	3126	3126
ENSG00000134283	ENST00000432191	0.23263650019001217	2000	2000
ENSG00000134285	ENST00000453172	0.11681690113837591	426	426
ENSG00000134287	ENST00000256682	0.3121851741511198	3224	3224
ENSG00000134291	ENST00000892978	0.12285213427253994	656	656
ENSG00000134294	ENST00000901221	0.6786896790782345	2926	2926
ENSG00000134308	ENST00000238081	0.8036861263085446	1319	1319
ENSG00000134313	ENST00000689369	0.04377429326371452	4528	4528
ENSG00000134317	ENST00000324907	0.29813694290039694	1570	1570
ENSG00000134318	ENST00000697790	0.5119201626733237	3695	3695
ENSG00000134321	ENST00000382040	0.018703961676585907	2297	2297
ENSG00000134323	ENST00000930196	0.860500541062195	925	925
ENSG00000134324	ENST00000256720	0.087242933417346	2618	2618
ENSG00000134326	ENST00000256722	0.05680834429286666	1534	1534
ENSG00000134330	ENST00000470914	0.12310898781189548	1413	1413
ENSG00000134333	ENST00000422447	0.17780244754223556	1144	1144
ENSG00000134339	ENST00000414546	0.037193103476491726	725	725
ENSG00000134343	ENST00000256737	0.20131353262667864	2845	2845
ENSG00000134352	ENST00000381298	0.08399515627442447	5987	5987
ENSG00000134363	ENST00000396947	0.8744435827289668	1418	1418
ENSG00000134365	ENST00000883275	0.11231355946055975	1888	1888
ENSG00000134369	ENST00000367295	0.20595168417824358	7037	7037
ENSG00000134371	ENST00000635846	0.15824890297212943	13901	13901
ENSG00000134375	ENST00000367287	0.1668018018582475	1110	1110
ENSG00000134376	ENST00000367397	0.08696319229564484	6140	6140
ENSG00000134389	ENST00000256785	0.03537688433934452	995	995
ENSG00000134398	ENST00000885424	0.09107977787532942	539	539
ENSG00000134419	ENST00000576436	0.13363661195591722	1830	1830
ENSG00000134438	ENST00000256852	0.15299467439710787	2441	2441
ENSG00000134440	ENST00000902983	0.04760653758978248	1652	1652
ENSG00000134443	ENST00000456142	0.3366466878159765	317	317
ENSG00000134444	ENST00000644646	0.2680564158908185	4715	4715
ENSG00000134452	ENST00000397269	0.3194267521085882	314	314
ENSG00000134453	ENST00000446108	0.2706843769602916	1901	1901
ENSG00000134460	ENST00000379959	0.052165368686426315	2183	2183
ENSG00000134461	ENST00000380094	0.4839359784360876	1109	1109
ENSG00000134463	ENST00000883992	0.04914621855327938	595	595
ENSG00000134470	ENST00000851421	0.09769751364783286	724	724
ENSG00000134480	ENST00000888807	0.3361731327082332	3119	3119
ENSG00000134489	ENST00000256906	0.052252188476331285	2399	2399
ENSG00000134490	ENST00000938582	0.04826515644747049	4635	4635
ENSG00000134504	ENST00000579973	0.783521008504625	833	833
ENSG00000134508	ENST00000256925	0.07784434425237292	3103	3103
ENSG00000134516	ENST00000520908	0.1493015270753504	524	524
ENSG00000134531	ENST00000256951	0.1578904763928038	5250	5250
ENSG00000134532	ENST00000451604	0.6998125133300664	4715	4715
ENSG00000134533	ENST00000256953	0.24662848528665465	1327	1327
ENSG00000134538	ENST00000870178	0.08922758632066563	1885	1885
ENSG00000134539	ENST00000336164	0.081794127630668	14815	14815
ENSG00000134545	ENST00000359151	0.0007896749647761593	523	523
ENSG00000134548	ENST00000256969	0.059078196310555164	1752	1752
ENSG00000134551	ENST00000396400	0.031176648997792437	2638	2638
ENSG00000134569	ENST00000378623	0.2924845541633903	2266	2266
ENSG00000134571	ENST00000399249	0.0632403559346465	337	337
ENSG00000134574	ENST00000915752	0.15345780056326047	391	391
ENSG00000134575	ENST00000897033	0.18658566450837746	1716	1716
ENSG00000134588	ENST00000511190	0.031799221106179054	2311	2311
ENSG00000134590	ENST00000257013	0.15883800249059551	821	821
ENSG00000134594	ENST00000970517	0.8257462692215913	134	134
ENSG00000134595	ENST00000370536	0.603549659953668	735	735
ENSG00000134597	ENST00000305536	0.04496039607041137	808	808
ENSG00000134602	ENST00000891019	0.7850463949071005	1789	1789
ENSG00000134627	ENST00000299001	0.06482051279165701	429	429
ENSG00000134640	ENST00000257068	0.0074978723896647545	470	470
ENSG00000134644	ENST00000918940	0.8298112546293838	1706	1706
ENSG00000134668	ENST00000257100	0.23966850812523754	181	181
ENSG00000134684	ENST00000906064	0.26438978519112305	744	744
ENSG00000134686	ENST00000373422	0.6046545893920626	1242	1242
ENSG00000134690	ENST00000373055	0.08352993336271808	1353	1353
ENSG00000134697	ENST00000965153	0.526349999193917	40	40
ENSG00000134698	ENST00000373210	0.7230154028958113	4285	4285
ENSG00000134709	ENST00000929633	0.21340981203803194	3404	3404
ENSG00000134716	ENST00000371204	0.0014023323724611117	343	343
ENSG00000134717	ENST00000313334	0.3578822638377057	3958	3958
ENSG00000134744	ENST00000355809	0.07594741774469334	1065	1065
ENSG00000134748	ENST00000257181	0.05585841785623183	4146	4146
ENSG00000134755	ENST00000713685	0.027581837395815337	9470	9470
ENSG00000134757	ENST00000257189	0.07484473587476963	2441	2442
ENSG00000134758	ENST00000261593	0.48495071613950275	2374	2374
ENSG00000134759	ENST00000358232	0.06250794459661083	5916	5916
ENSG00000134760	ENST00000257192	0.09836717956075564	3900	3900
ENSG00000134762	ENST00000360428	0.038782120617992376	4810	4810
ENSG00000134765	ENST00000257197	0.1491870795287133	1486	1486
ENSG00000134769	ENST00000399121	0.5981160588560789	4110	4110
ENSG00000134775	ENST00000590592	0.38278405845259733	690	690
ENSG00000134779	ENST00000334295	0.04253837607980008	2697	2697
ENSG00000134780	ENST00000939713	0.18999522695125784	2514	2514
ENSG00000134802	ENST00000395123	0.018976133603625985	838	838
ENSG00000134809	ENST00000927515	0.12036334396223164	311	311
ENSG00000134812	ENST00000257248	0.03078672981388443	211	211
ENSG00000134815	ENST00000718252	0.029982363269705412	1134	1134
ENSG00000134817	ENST00000606794	0.05688903575340915	2271	2271
ENSG00000134824	ENST00000257261	0.05653993998117208	1665	1665
ENSG00000134825	ENST00000857009	0.17884090963656604	1804	1804
ENSG00000134827	ENST00000257264	0.06246107819763397	167	167
ENSG00000134830	ENST00000595464	0.04286692442383841	5433	5516
ENSG00000134851	ENST00000882548	0.12852133874329408	1195	1195
ENSG00000134852	ENST00000309964	0.46398282755744713	7512	7512
ENSG00000134853	ENST00000958749	0.4766842638066545	2974	2974
ENSG00000134864	ENST00000881873	0.1642131348338296	4096	4096
ENSG00000134871	ENST00000649101	0.029438627061954888	4603	4603
ENSG00000134873	ENST00000299339	0.0944286533429242	1745	1745
ENSG00000134874	ENST00000361396	0.08736631945583444	4032	4032
ENSG00000134882	ENST00000403766	0.12537296829831612	1169	1169
ENSG00000134884	ENST00000400198	0.5275208785116341	2323	2323
ENSG00000134897	ENST00000909445	0.3360254913914713	1883	1883
ENSG00000134899	ENST00000652225	0.17746739344590384	92	92
ENSG00000134900	ENST00000493770	0.02564812526280474	2427	2427
ENSG00000134901	ENST00000706516	0.0863087283865627	1856	1856
ENSG00000134905	ENST00000620794	0.015594458542072146	397	397
ENSG00000134909	ENST00000524655	0.4756083696162703	5329	5329
ENSG00000134910	ENST00000392708	0.22682436023766278	2266	2281
ENSG00000134917	ENST00000257359	0.2911149604719015	635	635
ENSG00000134940	ENST00000533904	0.08042016819375546	1071	1071
